Gene1,Gene1_Chromosome,Gene1_Start,Gene1_End,Gene1_Bin,Gene2,Gene2_Chromosome,Gene2_Start,Gene2_End,Gene2_Bin,HiC_Interaction,Gene1_Time_-4.5,Gene2_Time_-4.5,Gene1_Time_0.5,Gene2_Time_0.5,Gene1_Time_1.0,Gene2_Time_1.0,Gene1_Time_1.5,Gene2_Time_1.5,Gene1_Time_2.0,Gene2_Time_2.0,Gene1_Time_2.5,Gene2_Time_2.5,Gene1_Time_3.0,Gene2_Time_3.0,Gene1_Time_3.5,Gene2_Time_3.5,Gene1_Time_4.0,Gene2_Time_4.0,Gene1_Time_4.5,Gene2_Time_4.5,Gene1_Time_5.0,Gene2_Time_5.0,Gene1_Time_5.5,Gene2_Time_5.5,Gene1_Time_6.0,Gene2_Time_6.0,Gene1_Time_6.5,Gene2_Time_6.5,Gene1_Time_7.0,Gene2_Time_7.0,Gene1_Time_7.5,Gene2_Time_7.5,Gene1_Time_8.0,Gene2_Time_8.0,Gene1_Time_8.5,Gene2_Time_8.5,Gene1_Time_9.0,Gene2_Time_9.0,Gene1_Time_9.5,Gene2_Time_9.5,Gene1_Time_10.0,Gene2_Time_10.0,Gene1_Time_10.5,Gene2_Time_10.5,Gene1_Time_11.0,Gene2_Time_11.0,Gene1_Time_11.5,Gene2_Time_11.5,Gene1_Time_12.0,Gene2_Time_12.0,Gene1_Time_12.5,Gene2_Time_12.5,Gene1_Time_13.0,Gene2_Time_13.0,Gene1_Time_13.5,Gene2_Time_13.5,Gene1_Time_14.0,Gene2_Time_14.0,Gene1_Time_15.0,Gene2_Time_15.0,Gene1_Time_16.0,Gene2_Time_16.0,Gene1_Time_17.0,Gene2_Time_17.0,Gene1_Time_18.0,Gene2_Time_18.0,Gene1_Time_19.0,Gene2_Time_19.0,Gene1_Time_20.0,Gene2_Time_20.0,Gene1_Time_21.0,Gene2_Time_21.0,Gene1_Time_22.0,Gene2_Time_22.0,Gene1_Time_23.0,Gene2_Time_23.0,Gene1_Time_24.0,Gene2_Time_24.0,Gene1_Time_25.0,Gene2_Time_25.0,Gene1_Time_26.0,Gene2_Time_26.0,Gene1_Time_27.0,Gene2_Time_27.0,Gene1_Time_28.0,Gene2_Time_28.0,Gene1_Compartment,Gene2_Compartment,Gene1_Insulation_Score,Gene2_Insulation_Score,Gene1_TAD_Boundary_Distance,Gene2_TAD_Boundary_Distance
Kcnma1,14,23339499.0,24064559.0,23000000.0,Kcnma1,14,23339499.0,24064559.0,23000000.0,2346.7813,4.348571428571428,4.348571428571428,3.87175,3.87175,2.68625,2.68625,3.687,3.687,3.4486000000000003,3.4486000000000003,3.746750000000001,3.746750000000001,3.3928,3.3928,4.89675,4.89675,4.7085,4.7085,4.69,4.69,4.55775,4.55775,4.82625,4.82625,5.0465,5.0465,3.7985000000000007,3.7985000000000007,3.7718,3.7718,3.805,3.805,4.73575,4.73575,4.60625,4.60625,4.5255,4.5255,4.37,4.37,3.4585000000000004,3.4585000000000004,5.05775,5.05775,3.997,3.997,3.325,3.325,3.4905,3.4905,3.792,3.792,4.62125,4.62125,3.845333333333333,3.845333333333333,3.46525,3.46525,3.1052500000000003,3.1052500000000003,3.613,3.613,2.7555000000000005,2.7555000000000005,3.1205,3.1205,3.1735,3.1735,2.739333333333333,2.739333333333333,3.16875,3.16875,3.889250000000001,3.889250000000001,3.1745,3.1745,3.0965,3.0965,3.3552500000000003,3.3552500000000003,2.03025,2.03025,2.739,2.739,3.2505,3.2505,A,A,0.16620957742344933,0.16620957742344933,3.0,3.0
Kcnma1,14,23339499.0,24064559.0,23000000.0,MCPt4,14,56297086.0,56299770.0,56000000.0,37.1105,4.348571428571428,3.236714285714285,3.87175,3.1675000000000004,2.68625,2.7485,3.687,3.426,3.4486000000000003,2.565,3.746750000000001,2.94325,3.3928,3.21,4.89675,3.1515,4.7085,3.673000000000001,4.69,3.26175,4.55775,3.4645,4.82625,3.2305,5.0465,3.76775,3.7985000000000007,2.813,3.7718,2.9090000000000003,3.805,4.4075,4.73575,3.5032500000000004,4.60625,3.2375000000000003,4.5255,2.98025,4.37,3.96825,3.4585000000000004,3.182,5.05775,3.908,3.997,3.19625,3.325,2.63575,3.4905,2.03875,3.792,3.33725,4.62125,2.7965,3.845333333333333,2.5933333333333333,3.46525,2.7205000000000004,3.1052500000000003,2.422,3.613,2.75375,2.7555000000000005,2.2885,3.1205,2.37875,3.1735,2.8832500000000003,2.739333333333333,2.680333333333333,3.16875,2.28925,3.889250000000001,2.6815,3.1745,2.51575,3.0965,1.8085,3.3552500000000003,2.099,2.03025,2.6625,2.739,2.3615,3.2505,2.3120000000000003,A,B,0.16620957742344933,1.0131758057778473,3.0,1.0
Kcnma1,14,23339499.0,24064559.0,23000000.0,SFTP-D,14,40894171.0,40907106.0,40000000.0,53.095,4.348571428571428,4.215714285714286,3.87175,10.92675,2.68625,9.9815,3.687,11.094,3.4486000000000003,11.107,3.746750000000001,10.75975,3.3928,10.8508,4.89675,10.08175,4.7085,10.052,4.69,9.3275,4.55775,9.40075,4.82625,9.76475,5.0465,9.62875,3.7985000000000007,9.61475,3.7718,9.9678,3.805,9.49,4.73575,9.73575,4.60625,10.09825,4.5255,10.0045,4.37,8.832999999999998,3.4585000000000004,10.377,5.05775,10.08225,3.997,10.04775,3.325,10.12925,3.4905,10.22,3.792,10.0255,4.62125,10.20375,3.845333333333333,10.173,3.46525,9.8825,3.1052500000000003,10.393,3.613,10.46075,2.7555000000000005,9.79625,3.1205,10.53125,3.1735,10.688,2.739333333333333,10.885,3.16875,10.5375,3.889250000000001,10.609,3.1745,10.64925,3.0965,10.53225,3.3552500000000003,10.61275,2.03025,10.93875,2.739,10.77875,3.2505,10.68325,A,B,0.16620957742344933,-0.004720302792399462,3.0,6.0
Kcnma1,14,23339499.0,24064559.0,23000000.0,THTPA,14,55332241.0,55336443.0,55000000.0,40.9577,4.348571428571428,6.140142857142857,3.87175,5.05675,2.68625,5.71725,3.687,6.2075,3.4486000000000003,5.6514,3.746750000000001,6.304250000000001,3.3928,5.9826,4.89675,6.14175,4.7085,5.8717500000000005,4.69,6.16225,4.55775,5.60725,4.82625,5.93075,5.0465,5.487,3.7985000000000007,5.816,3.7718,6.1368,3.805,5.996,4.73575,5.8845,4.60625,5.31275,4.5255,5.85425,4.37,6.96125,3.4585000000000004,6.0585,5.05775,5.78925,3.997,4.812749999999999,3.325,5.932500000000001,3.4905,5.9695,3.792,6.1065000000000005,4.62125,5.88375,3.845333333333333,5.153333333333333,3.46525,6.055,3.1052500000000003,6.0495,3.613,5.46525,2.7555000000000005,6.16075,3.1205,5.88225,3.1735,5.9315,2.739333333333333,5.885000000000001,3.16875,6.00625,3.889250000000001,6.0295,3.1745,6.08475,3.0965,5.8775,3.3552500000000003,5.92075,2.03025,5.8345,2.739,5.7575,3.2505,5.8125,A,B,0.16620957742344933,0.9806884034156078,3.0,0.0
Lrp2,2,69254684.0,69416409.0,69000000.0,ADAMTSL2,2,26969391.0,26998993.0,26000000.0,35.5342,3.842142857142857,6.198142857142857,5.9485,7.67,6.0295000000000005,7.96025,5.198,7.5795,6.0996,6.7048000000000005,6.114,5.984,6.3652,5.289,5.69725,5.6595,5.90925,5.5475,4.65225,6.20525,6.077,6.037,6.04175,5.83075,6.066999999999999,5.85025,5.93325,6.06825,6.054,6.407000000000001,6.177,6.72,6.139,6.8385,6.2562500000000005,8.70175,6.013999999999999,7.63775,7.94925,7.419,6.33875,7.8965,6.08975,8.275,6.4875,8.37725,6.2695,8.423000000000002,6.235,8.64975,6.15875,8.9315,6.367,8.922,7.187333333333332,9.463666666666668,5.84225,8.838750000000001,6.52425,9.38525,6.755249999999999,9.72425,6.466,9.6345,6.858750000000001,9.399499999999998,6.707999999999999,8.86975,7.283,8.499666666666668,6.908,8.6385,6.88625,8.18,7.356250000000001,8.16625,7.165,8.3855,7.28375,8.2645,7.7995,8.913250000000001,7.224499999999999,8.1955,7.1515,8.941749999999999,A,B,0.5190427440360919,0.45349078882706717,6.0,2.0
Lrp2,2,69254684.0,69416409.0,69000000.0,integrin subunit alpha 8,2,12111443.0,12306733.0,12000000.0,24.8162,3.842142857142857,7.571142857142857,5.9485,8.11625,6.0295000000000005,7.61475,5.198,7.982,6.0996,7.4792,6.114,7.39275,6.3652,7.553399999999999,5.69725,7.91375,5.90925,7.56425,4.65225,7.529750000000001,6.077,8.016,6.04175,8.3365,6.066999999999999,8.1165,5.93325,7.87025,6.054,7.928,6.177,7.87,6.139,8.19775,6.2562500000000005,7.9945,6.013999999999999,8.3235,7.94925,8.292,6.33875,8.03825,6.08975,7.59975,6.4875,8.526,6.2695,8.709,6.235,8.593250000000001,6.15875,8.53025,6.367,8.46625,7.187333333333332,9.01,5.84225,8.693750000000001,6.52425,8.952,6.755249999999999,8.87025,6.466,9.15,6.858750000000001,9.11575,6.707999999999999,8.884,7.283,9.093333333333334,6.908,9.1115,6.88625,8.99475,7.356250000000001,8.848749999999999,7.165,9.003250000000001,7.28375,9.05475,7.7995,8.9285,7.224499999999999,8.99075,7.1515,8.752,A,B,0.5190427440360919,0.2679633026633549,6.0,4.0
Lrp2,2,69254684.0,69416409.0,69000000.0,Lrp2,2,69254684.0,69416409.0,69000000.0,2920.8241,3.842142857142857,3.842142857142857,5.9485,5.9485,6.0295000000000005,6.0295000000000005,5.198,5.198,6.0996,6.0996,6.114,6.114,6.3652,6.3652,5.69725,5.69725,5.90925,5.90925,4.65225,4.65225,6.077,6.077,6.04175,6.04175,6.066999999999999,6.066999999999999,5.93325,5.93325,6.054,6.054,6.177,6.177,6.139,6.139,6.2562500000000005,6.2562500000000005,6.013999999999999,6.013999999999999,7.94925,7.94925,6.33875,6.33875,6.08975,6.08975,6.4875,6.4875,6.2695,6.2695,6.235,6.235,6.15875,6.15875,6.367,6.367,7.187333333333332,7.187333333333332,5.84225,5.84225,6.52425,6.52425,6.755249999999999,6.755249999999999,6.466,6.466,6.858750000000001,6.858750000000001,6.707999999999999,6.707999999999999,7.283,7.283,6.908,6.908,6.88625,6.88625,7.356250000000001,7.356250000000001,7.165,7.165,7.28375,7.28375,7.7995,7.7995,7.224499999999999,7.224499999999999,7.1515,7.1515,A,A,0.5190427440360919,0.5190427440360919,6.0,6.0
Lrp2,2,69254684.0,69416409.0,69000000.0,TTF-1,2,28950274.0,28977668.0,28000000.0,32.6818,3.842142857142857,6.394285714285715,5.9485,5.267,6.0295000000000005,6.3495,5.198,5.408,6.0996,6.0388,6.114,5.789,6.3652,5.150799999999999,5.69725,5.64275,5.90925,5.93025,4.65225,5.489999999999999,6.077,5.91025,6.04175,5.407,6.066999999999999,5.57175,5.93325,5.835,6.054,5.6372,6.177,5.3405000000000005,6.139,5.70825,6.2562500000000005,6.0765,6.013999999999999,6.0120000000000005,7.94925,5.77825,6.33875,5.51475,6.08975,5.9185,6.4875,6.184,6.2695,6.04,6.235,5.9495,6.15875,6.154999999999999,6.367,6.244000000000001,7.187333333333332,6.3823333333333325,5.84225,5.96325,6.52425,6.225,6.755249999999999,5.724,6.466,6.5142500000000005,6.858750000000001,6.454750000000001,6.707999999999999,6.4475,7.283,6.529333333333334,6.908,6.347,6.88625,6.3525,7.356250000000001,6.06725,7.165,6.401999999999999,7.28375,6.208,7.7995,6.335,7.224499999999999,6.15475,7.1515,6.425,A,B,0.5190427440360919,0.37566480383922457,6.0,0.0
Lrp2,2,69254684.0,69416409.0,69000000.0,VIM,2,13578738.0,13587637.0,13000000.0,27.4005,3.842142857142857,10.802857142857144,5.9485,10.42825,6.0295000000000005,10.44725,5.198,10.6445,6.0996,10.5414,6.114,10.6905,6.3652,10.083,5.69725,10.27175,5.90925,10.931,4.65225,11.549,6.077,10.532,6.04175,10.5825,6.066999999999999,11.22025,5.93325,11.1265,6.054,11.016,6.177,10.487,6.139,10.6075,6.2562500000000005,10.48025,6.013999999999999,10.3935,7.94925,9.61975,6.33875,10.43,6.08975,10.8245,6.4875,10.99375,6.2695,11.06175,6.235,11.366,6.15875,11.366,6.367,10.88975,7.187333333333332,11.051,5.84225,11.0465,6.52425,10.501,6.755249999999999,10.6885,6.466,10.887,6.858750000000001,10.9905,6.707999999999999,10.89225,7.283,10.694,6.908,10.8045,6.88625,10.6755,7.356250000000001,10.794,7.165,10.74075,7.28375,10.9105,7.7995,10.8175,7.224499999999999,10.8975,7.1515,10.92575,A,B,0.5190427440360919,0.269360163855559,6.0,3.0
MCPt4,14,56297086.0,56299770.0,56000000.0,Kcnma1,14,23339499.0,24064559.0,23000000.0,37.1105,3.236714285714285,4.348571428571428,3.1675000000000004,3.87175,2.7485,2.68625,3.426,3.687,2.565,3.4486000000000003,2.94325,3.746750000000001,3.21,3.3928,3.1515,4.89675,3.673000000000001,4.7085,3.26175,4.69,3.4645,4.55775,3.2305,4.82625,3.76775,5.0465,2.813,3.7985000000000007,2.9090000000000003,3.7718,4.4075,3.805,3.5032500000000004,4.73575,3.2375000000000003,4.60625,2.98025,4.5255,3.96825,4.37,3.182,3.4585000000000004,3.908,5.05775,3.19625,3.997,2.63575,3.325,2.03875,3.4905,3.33725,3.792,2.7965,4.62125,2.5933333333333333,3.845333333333333,2.7205000000000004,3.46525,2.422,3.1052500000000003,2.75375,3.613,2.2885,2.7555000000000005,2.37875,3.1205,2.8832500000000003,3.1735,2.680333333333333,2.739333333333333,2.28925,3.16875,2.6815,3.889250000000001,2.51575,3.1745,1.8085,3.0965,2.099,3.3552500000000003,2.6625,2.03025,2.3615,2.739,2.3120000000000003,3.2505,B,A,1.0131758057778473,0.16620957742344933,1.0,3.0
MCPt4,14,56297086.0,56299770.0,56000000.0,MCPt4,14,56297086.0,56299770.0,56000000.0,2202.7196,3.236714285714285,3.236714285714285,3.1675000000000004,3.1675000000000004,2.7485,2.7485,3.426,3.426,2.565,2.565,2.94325,2.94325,3.21,3.21,3.1515,3.1515,3.673000000000001,3.673000000000001,3.26175,3.26175,3.4645,3.4645,3.2305,3.2305,3.76775,3.76775,2.813,2.813,2.9090000000000003,2.9090000000000003,4.4075,4.4075,3.5032500000000004,3.5032500000000004,3.2375000000000003,3.2375000000000003,2.98025,2.98025,3.96825,3.96825,3.182,3.182,3.908,3.908,3.19625,3.19625,2.63575,2.63575,2.03875,2.03875,3.33725,3.33725,2.7965,2.7965,2.5933333333333333,2.5933333333333333,2.7205000000000004,2.7205000000000004,2.422,2.422,2.75375,2.75375,2.2885,2.2885,2.37875,2.37875,2.8832500000000003,2.8832500000000003,2.680333333333333,2.680333333333333,2.28925,2.28925,2.6815,2.6815,2.51575,2.51575,1.8085,1.8085,2.099,2.099,2.6625,2.6625,2.3615,2.3615,2.3120000000000003,2.3120000000000003,B,B,1.0131758057778473,1.0131758057778473,1.0,1.0
MCPt4,14,56297086.0,56299770.0,56000000.0,SFTP-D,14,40894171.0,40907106.0,40000000.0,60.9805,3.236714285714285,4.215714285714286,3.1675000000000004,10.92675,2.7485,9.9815,3.426,11.094,2.565,11.107,2.94325,10.75975,3.21,10.8508,3.1515,10.08175,3.673000000000001,10.052,3.26175,9.3275,3.4645,9.40075,3.2305,9.76475,3.76775,9.62875,2.813,9.61475,2.9090000000000003,9.9678,4.4075,9.49,3.5032500000000004,9.73575,3.2375000000000003,10.09825,2.98025,10.0045,3.96825,8.832999999999998,3.182,10.377,3.908,10.08225,3.19625,10.04775,2.63575,10.12925,2.03875,10.22,3.33725,10.0255,2.7965,10.20375,2.5933333333333333,10.173,2.7205000000000004,9.8825,2.422,10.393,2.75375,10.46075,2.2885,9.79625,2.37875,10.53125,2.8832500000000003,10.688,2.680333333333333,10.885,2.28925,10.5375,2.6815,10.609,2.51575,10.64925,1.8085,10.53225,2.099,10.61275,2.6625,10.93875,2.3615,10.77875,2.3120000000000003,10.68325,B,B,1.0131758057778473,-0.004720302792399462,1.0,6.0
MCPt4,14,56297086.0,56299770.0,56000000.0,THTPA,14,55332241.0,55336443.0,55000000.0,702.5532,3.236714285714285,6.140142857142857,3.1675000000000004,5.05675,2.7485,5.71725,3.426,6.2075,2.565,5.6514,2.94325,6.304250000000001,3.21,5.9826,3.1515,6.14175,3.673000000000001,5.8717500000000005,3.26175,6.16225,3.4645,5.60725,3.2305,5.93075,3.76775,5.487,2.813,5.816,2.9090000000000003,6.1368,4.4075,5.996,3.5032500000000004,5.8845,3.2375000000000003,5.31275,2.98025,5.85425,3.96825,6.96125,3.182,6.0585,3.908,5.78925,3.19625,4.812749999999999,2.63575,5.932500000000001,2.03875,5.9695,3.33725,6.1065000000000005,2.7965,5.88375,2.5933333333333333,5.153333333333333,2.7205000000000004,6.055,2.422,6.0495,2.75375,5.46525,2.2885,6.16075,2.37875,5.88225,2.8832500000000003,5.9315,2.680333333333333,5.885000000000001,2.28925,6.00625,2.6815,6.0295,2.51575,6.08475,1.8085,5.8775,2.099,5.92075,2.6625,5.8345,2.3615,5.7575,2.3120000000000003,5.8125,B,B,1.0131758057778473,0.9806884034156078,1.0,0.0
MGAT4A,1,37478421.0,37580097.0,37000000.0,MGAT4A,1,37478421.0,37580097.0,37000000.0,3354.3385,5.063,5.063,4.9705,4.9705,4.982,4.982,4.6925,4.6925,4.6922,4.6922,4.534000000000001,4.534000000000001,4.429,4.429,4.43925,4.43925,3.92325,3.92325,4.180249999999999,4.180249999999999,5.271750000000001,5.271750000000001,3.81925,3.81925,4.3065,4.3065,4.3085,4.3085,4.4322,4.4322,5.085000000000001,5.085000000000001,4.088,4.088,4.288500000000001,4.288500000000001,3.99,3.99,5.8485,5.8485,4.312250000000001,4.312250000000001,4.986,4.986,4.16675,4.16675,4.053750000000001,4.053750000000001,4.38725,4.38725,4.588,4.588,3.864,3.864,4.015333333333333,4.015333333333333,4.65975,4.65975,4.199999999999999,4.199999999999999,4.26975,4.26975,4.5245,4.5245,4.50425,4.50425,5.28975,5.28975,4.742999999999999,4.742999999999999,4.49125,4.49125,5.0325,5.0325,4.881,4.881,4.89,4.89,4.437,4.437,4.70125,4.70125,4.49175,4.49175,4.626,4.626,A,A,0.23946406775409446,0.23946406775409446,0.0,0.0
MGAT4A,1,37478421.0,37580097.0,37000000.0,PRIM2,1,33492891.0,33708876.0,33000000.0,85.4909,5.063,7.598285714285716,4.9705,5.82675,4.982,5.69125,4.6925,5.6945,4.6922,5.8786,4.534000000000001,5.6725,4.429,6.400800000000001,4.43925,6.72175,3.92325,6.3,4.180249999999999,6.263250000000001,5.271750000000001,6.43675,3.81925,6.16275,4.3065,6.3025,4.3085,6.187250000000001,4.4322,5.9536,5.085000000000001,6.345000000000001,4.088,6.08425,4.288500000000001,6.035,3.99,5.9967500000000005,5.8485,6.0965,4.312250000000001,5.721,4.986,5.3260000000000005,4.16675,5.6145000000000005,4.053750000000001,5.998749999999999,4.38725,5.7305,4.588,5.35275,3.864,6.0575,4.015333333333333,5.746,4.65975,5.795,4.199999999999999,5.61975,4.26975,5.60975,4.5245,5.5405,4.50425,5.6515,5.28975,5.90825,4.742999999999999,5.977666666666667,4.49125,6.036250000000001,5.0325,5.8965,4.881,5.3975,4.89,6.097,4.437,5.89525,4.70125,6.07275,4.49175,5.94125,4.626,6.28825,A,A,0.23946406775409446,0.45022634491135477,0.0,3.0
MMP-3,9,7445822.0,7455975.0,7000000.0,GUCY1A2  sGC(soluble guanylate cyclase) (PMID 23934926),9,3532778.0,3894736.0,3000000.0,178.2299,3.392857142857143,5.780857142857143,3.71475,4.44325,4.6152500000000005,5.5955,3.902,5.208500000000001,3.3462000000000005,5.0428,3.17425,5.10575,2.8766000000000007,3.8238,3.0515,5.339,3.058,5.29825,3.24975,5.5005,3.0002500000000003,5.1175,3.05675,5.7765,2.43675,5.739249999999999,3.74375,5.26675,3.3586,5.6756,3.805,5.8135,3.35325,5.19525,4.7485,5.214,2.9195,6.00075,3.711,5.978999999999999,3.40475,5.08075,3.994,6.49825,4.10325,5.247,3.3715,5.9685,4.0725,5.89425,3.86725,5.964,4.31425,5.77175,5.656,5.361,4.40825,6.254,4.38225,6.34,4.82675,6.132750000000001,4.581,5.878,4.5440000000000005,6.37575,4.78075,5.87625,4.618333333333333,5.527,4.4725,6.06925,4.06725,6.00775,4.29075,6.07925,5.411,6.116750000000001,4.298500000000001,5.985,5.263,5.97075,4.62425,5.82075,5.18,5.84625,A,A,0.5302393600715669,-2.2919533603893267,6.0,10.0
MMP-3,9,7445822.0,7455975.0,7000000.0,hmbs,9,44247636.0,44255525.0,44000000.0,45.2,3.392857142857143,7.256714285714286,3.71475,6.51,4.6152500000000005,6.4910000000000005,3.902,6.781499999999999,3.3462000000000005,6.4626,3.17425,6.72575,2.8766000000000007,6.117,3.0515,6.51275,3.058,6.642,3.24975,6.764,3.0002500000000003,6.75225,3.05675,6.1465,2.43675,6.52025,3.74375,6.79575,3.3586,6.4452,3.805,6.6085,3.35325,6.56575,4.7485,6.35375,2.9195,6.366,3.711,6.2867500000000005,3.40475,6.245,3.994,5.931500000000001,4.10325,5.965,3.3715,6.173500000000001,4.0725,6.1485,3.86725,6.34225,4.31425,6.17025,5.656,6.232333333333334,4.40825,6.47125,4.38225,6.3655,4.82675,6.33425,4.581,6.47725,4.5440000000000005,5.94325,4.78075,6.13075,4.618333333333333,6.156666666666666,4.4725,6.00125,4.06725,5.27725,4.29075,5.98475,5.411,6.057,4.298500000000001,6.019499999999999,5.263,5.862,4.62425,6.121,5.18,5.781000000000001,A,B,0.5302393600715669,0.4950042928922428,6.0,1.0
MMP-3,9,7445822.0,7455975.0,7000000.0,MMP-3,9,7445822.0,7455975.0,7000000.0,2861.8364,3.392857142857143,3.392857142857143,3.71475,3.71475,4.6152500000000005,4.6152500000000005,3.902,3.902,3.3462000000000005,3.3462000000000005,3.17425,3.17425,2.8766000000000007,2.8766000000000007,3.0515,3.0515,3.058,3.058,3.24975,3.24975,3.0002500000000003,3.0002500000000003,3.05675,3.05675,2.43675,2.43675,3.74375,3.74375,3.3586,3.3586,3.805,3.805,3.35325,3.35325,4.7485,4.7485,2.9195,2.9195,3.711,3.711,3.40475,3.40475,3.994,3.994,4.10325,4.10325,3.3715,3.3715,4.0725,4.0725,3.86725,3.86725,4.31425,4.31425,5.656,5.656,4.40825,4.40825,4.38225,4.38225,4.82675,4.82675,4.581,4.581,4.5440000000000005,4.5440000000000005,4.78075,4.78075,4.618333333333333,4.618333333333333,4.4725,4.4725,4.06725,4.06725,4.29075,4.29075,5.411,5.411,4.298500000000001,4.298500000000001,5.263,5.263,4.62425,4.62425,5.18,5.18,A,A,0.5302393600715669,0.5302393600715669,6.0,6.0
MMP-3,9,7445822.0,7455975.0,7000000.0,MMP7,9,7692091.0,7699587.0,7000000.0,2861.8364,3.392857142857143,1.8615714285714289,3.71475,2.8815,4.6152500000000005,2.77325,3.902,2.619,3.3462000000000005,2.1418,3.17425,1.9865,2.8766000000000007,2.9192,3.0515,2.47125,3.058,2.20775,3.24975,2.239,3.0002500000000003,2.93625,3.05675,2.9185,2.43675,2.17475,3.74375,2.52,3.3586,2.586,3.805,3.2595,3.35325,2.76325,4.7485,2.39675,2.9195,2.1877500000000003,3.711,3.545,3.40475,2.76125,3.994,3.51,4.10325,3.2325,3.3715,2.4755,4.0725,2.483,3.86725,2.6815,4.31425,2.49125,5.656,2.664,4.40825,2.26,4.38225,2.62175,4.82675,2.669,4.581,2.26875,4.5440000000000005,2.18425,4.78075,2.38375,4.618333333333333,2.421666666666667,4.4725,2.4085,4.06725,2.4335,4.29075,3.1580000000000004,5.411,2.44275,4.298500000000001,2.246,5.263,2.455,4.62425,3.0867500000000003,5.18,2.3295,A,A,0.5302393600715669,0.5302393600715669,6.0,6.0
MMP-3,9,7445822.0,7455975.0,7000000.0,Thy1,9,43954681.0,43959876.0,43000000.0,38.551,3.392857142857143,5.8745714285714286,3.71475,3.064,4.6152500000000005,4.86675,3.902,4.093500000000001,3.3462000000000005,3.4848,3.17425,3.66925,2.8766000000000007,3.6678,3.0515,3.2125000000000004,3.058,3.99075,3.24975,3.72325,3.0002500000000003,3.184,3.05675,4.133,2.43675,4.62525,3.74375,3.68675,3.3586,3.5340000000000003,3.805,3.805,3.35325,3.5755,4.7485,3.4215,2.9195,3.4795,3.711,3.545,3.40475,2.76125,3.994,5.078250000000001,4.10325,4.7642500000000005,3.3715,4.764,4.0725,3.97375,3.86725,4.57575,4.31425,4.12725,5.656,4.15,4.40825,4.134250000000001,4.38225,4.6065,4.82675,4.1935,4.581,4.958,4.5440000000000005,5.0405,4.78075,4.372999999999999,4.618333333333333,4.539,4.4725,5.40175,4.06725,5.29725,4.29075,4.514,5.411,4.8715,4.298500000000001,5.09475,5.263,5.33125,4.62425,5.23225,5.18,5.0115,A,B,0.5302393600715669,0.5440367546234826,6.0,2.0
MMP7,9,7692091.0,7699587.0,7000000.0,GUCY1A2  sGC(soluble guanylate cyclase) (PMID 23934926),9,3532778.0,3894736.0,3000000.0,178.2299,1.8615714285714289,5.780857142857143,2.8815,4.44325,2.77325,5.5955,2.619,5.208500000000001,2.1418,5.0428,1.9865,5.10575,2.9192,3.8238,2.47125,5.339,2.20775,5.29825,2.239,5.5005,2.93625,5.1175,2.9185,5.7765,2.17475,5.739249999999999,2.52,5.26675,2.586,5.6756,3.2595,5.8135,2.76325,5.19525,2.39675,5.214,2.1877500000000003,6.00075,3.545,5.978999999999999,2.76125,5.08075,3.51,6.49825,3.2325,5.247,2.4755,5.9685,2.483,5.89425,2.6815,5.964,2.49125,5.77175,2.664,5.361,2.26,6.254,2.62175,6.34,2.669,6.132750000000001,2.26875,5.878,2.18425,6.37575,2.38375,5.87625,2.421666666666667,5.527,2.4085,6.06925,2.4335,6.00775,3.1580000000000004,6.07925,2.44275,6.116750000000001,2.246,5.985,2.455,5.97075,3.0867500000000003,5.82075,2.3295,5.84625,A,A,0.5302393600715669,-2.2919533603893267,6.0,10.0
MMP7,9,7692091.0,7699587.0,7000000.0,hmbs,9,44247636.0,44255525.0,44000000.0,45.2,1.8615714285714289,7.256714285714286,2.8815,6.51,2.77325,6.4910000000000005,2.619,6.781499999999999,2.1418,6.4626,1.9865,6.72575,2.9192,6.117,2.47125,6.51275,2.20775,6.642,2.239,6.764,2.93625,6.75225,2.9185,6.1465,2.17475,6.52025,2.52,6.79575,2.586,6.4452,3.2595,6.6085,2.76325,6.56575,2.39675,6.35375,2.1877500000000003,6.366,3.545,6.2867500000000005,2.76125,6.245,3.51,5.931500000000001,3.2325,5.965,2.4755,6.173500000000001,2.483,6.1485,2.6815,6.34225,2.49125,6.17025,2.664,6.232333333333334,2.26,6.47125,2.62175,6.3655,2.669,6.33425,2.26875,6.47725,2.18425,5.94325,2.38375,6.13075,2.421666666666667,6.156666666666666,2.4085,6.00125,2.4335,5.27725,3.1580000000000004,5.98475,2.44275,6.057,2.246,6.019499999999999,2.455,5.862,3.0867500000000003,6.121,2.3295,5.781000000000001,A,B,0.5302393600715669,0.4950042928922428,6.0,1.0
