Rank,Term,P-value,Z-score,Combined score,Overlapping genes,Adjusted p-value,Old p-value,Old adjusted p-value
380,negative regulation of Notch signaling pathway (GO:0045746),0.046935872757794386,22.17908787541713,67.84523138217664,['EGFR'],0.08667897540465405,0,0
381,positive regulation of lipid kinase activity (GO:0090218),0.046935872757794386,22.17908787541713,67.84523138217664,['TGFB1'],0.08667897540465405,0,0
382,positive regulation of phosphate metabolic process (GO:0045937),0.046935872757794386,22.17908787541713,67.84523138217664,['EGFR'],0.08667897540465405,0,0
383,positive regulation of protein import (GO:1904591),0.046935872757794386,22.17908787541713,67.84523138217664,['TGFB1'],0.08667897540465405,0,0
384,termination of RNA polymerase I transcription (GO:0006363),0.046935872757794386,22.17908787541713,67.84523138217664,['TBP'],0.08667897540465405,0,0
385,regulation of long-term synaptic potentiation (GO:1900271),0.046935872757794386,22.17908787541713,67.84523138217664,['AGER'],0.08667897540465405,0,0
386,cellular response to lipid (GO:0071396),0.0477494743084422,6.0678955453149,18.457247130306058,"['VIM', 'EGFR']",0.08795304723653473,0,0
387,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092),0.048463062337042354,21.438709677419354,64.89397456016435,['TGFB1'],0.08797372155873913,0,0
388,positive regulation of locomotion (GO:0040017),0.048463062337042354,21.438709677419354,64.89397456016435,['TGFB1'],0.08797372155873913,0,0
389,positive regulation of mononuclear cell migration (GO:0071677),0.048463062337042354,21.438709677419354,64.89397456016435,['AGER'],0.08797372155873913,0,0
390,peptide cross-linking (GO:0018149),0.048463062337042354,21.438709677419354,64.89397456016435,['F13A1'],0.08797372155873913,0,0
391,prostaglandin metabolic process (GO:0006693),0.048463062337042354,21.438709677419354,64.89397456016435,['HPGDS'],0.08797372155873913,0,0
392,ERBB2 signaling pathway (GO:0038128),0.04998788116699101,20.746097814776274,62.15478375341156,['EGFR'],0.08797372155873913,0,0
393,activation of phospholipase C activity (GO:0007202),0.04998788116699101,20.746097814776274,62.15478375341156,['EGFR'],0.08797372155873913,0,0
394,aortic valve morphogenesis (GO:0003180),0.04998788116699101,20.746097814776274,62.15478375341156,['TGFB1'],0.08797372155873913,0,0
395,hematopoietic progenitor cell differentiation (GO:0002244),0.04998788116699101,20.746097814776274,62.15478375341156,['TGFB1'],0.08797372155873913,0,0
396,regulation of chemotaxis (GO:0050920),0.04998788116699101,20.746097814776274,62.15478375341156,['TGFB1'],0.08797372155873913,0,0
397,cardiac muscle tissue morphogenesis (GO:0055008),0.04998788116699101,20.746097814776274,62.15478375341156,['TGFB1'],0.08797372155873913,0,0
398,RNA biosynthetic process (GO:0032774),0.04998788116699101,20.746097814776274,62.15478375341156,['TBP'],0.08797372155873913,0,0
399,cellular response to glucose stimulus (GO:0071333),0.04998788116699101,20.746097814776274,62.15478375341156,['AGER'],0.08797372155873913,0,0
400,liver development (GO:0001889),0.04998788116699101,20.746097814776274,62.15478375341156,['E2F8'],0.08797372155873913,0,0
401,long-chain fatty acid transport (GO:0015909),0.04998788116699101,20.746097814776274,62.15478375341156,['ABCD1'],0.08797372155873913,0,0
402,regulation of intracellular protein transport (GO:0033157),0.04998788116699101,20.746097814776274,62.15478375341156,['TGFB1'],0.08797372155873913,0,0
403,chondrocyte differentiation (GO:0002062),0.04998788116699101,20.746097814776274,62.15478375341156,['TGFB1'],0.08797372155873913,0,0
404,transcription initiation from RNA polymerase I promoter (GO:0006361),0.04998788116699101,20.746097814776274,62.15478375341156,['TBP'],0.08797372155873913,0,0
405,positive regulation of cholesterol transport (GO:0032376),0.05151033282685189,20.096774193548388,59.60648671149129,['ABCA3'],0.08889283165022256,0,0
406,bile acid metabolic process (GO:0008206),0.05151033282685189,20.096774193548388,59.60648671149129,['AMACR'],0.08889283165022256,0,0
407,regulation of cholesterol efflux (GO:0010874),0.05151033282685189,20.096774193548388,59.60648671149129,['ABCA3'],0.08889283165022256,0,0
408,negative regulation of smooth muscle cell proliferation (GO:0048662),0.05151033282685189,20.096774193548388,59.60648671149129,['IGFBP3'],0.08889283165022256,0,0
409,regulation of interleukin-17 production (GO:0032660),0.05151033282685189,20.096774193548388,59.60648671149129,['TGFB1'],0.08889283165022256,0,0
410,vasculogenesis (GO:0001570),0.05151033282685189,20.096774193548388,59.60648671149129,['TGFB1'],0.08889283165022256,0,0
411,very long-chain fatty acid metabolic process (GO:0000038),0.05151033282685189,20.096774193548388,59.60648671149129,['ABCD1'],0.08889283165022256,0,0
412,negative chemotaxis (GO:0050919),0.05151033282685189,20.096774193548388,59.60648671149129,['EPHA7'],0.08889283165022256,0,0
413,negative regulation of blood vessel endothelial cell migration (GO:0043537),0.05303042084188405,19.486803519061585,57.23058965591193,['TGFB1'],0.08913623928742213,0,0
414,regulation of activated T cell proliferation (GO:0046006),0.05303042084188405,19.486803519061585,57.23058965591193,['AGER'],0.08913623928742213,0,0
415,positive regulation of DNA binding (GO:0043388),0.05303042084188405,19.486803519061585,57.23058965591193,['TGFB1'],0.08913623928742213,0,0
416,B cell receptor signaling pathway (GO:0050853),0.05303042084188405,19.486803519061585,57.23058965591193,['CD38'],0.08913623928742213,0,0
417,negative regulation of mitochondrion organization (GO:0010823),0.05303042084188405,19.486803519061585,57.23058965591193,['TFRC'],0.08913623928742213,0,0
418,positive regulation of interleukin-12 production (GO:0032735),0.05303042084188405,19.486803519061585,57.23058965591193,['AGER'],0.08913623928742213,0,0
419,response to steroid hormone (GO:0048545),0.05303042084188405,19.486803519061585,57.23058965591193,['TGFB1'],0.08913623928742213,0,0
420,positive regulation of pri-miRNA transcription by RNA polymerase II (GO:1902895),0.05303042084188405,19.486803519061585,57.23058965591193,['TGFB1'],0.08913623928742213,0,0
421,positive regulation of protein dephosphorylation (GO:0035307),0.05303042084188405,19.486803519061585,57.23058965591193,['TGFB1'],0.08913623928742213,0,0
422,transcription by RNA polymerase I (GO:0006360),0.05303042084188405,19.486803519061585,57.23058965591193,['TBP'],0.08913623928742213,0,0
423,protein insertion into membrane (GO:0051205),0.05303042084188405,19.486803519061585,57.23058965591193,['EGFR'],0.08913623928742213,0,0
424,positive regulation of cell cycle G1/S phase transition (GO:1902808),0.05454814878289681,18.91271347248577,55.01087072997707,['EGFR'],0.090616200431401,0,0
425,regulation of blood circulation (GO:1903522),0.05454814878289681,18.91271347248577,55.01087072997707,['AGER'],0.090616200431401,0,0
426,positive regulation of immunoglobulin production (GO:0002639),0.05454814878289681,18.91271347248577,55.01087072997707,['TFRC'],0.090616200431401,0,0
427,cellular response to amyloid-beta (GO:1904646),0.05454814878289681,18.91271347248577,55.01087072997707,['AGER'],0.090616200431401,0,0
428,regulation of phosphatidylinositol 3-kinase activity (GO:0043551),0.05454814878289681,18.91271347248577,55.01087072997707,['TGFB1'],0.090616200431401,0,0
429,positive regulation of transcription by RNA polymerase II (GO:0045944),0.05538769541573418,3.0126422250316054,8.716772429195021,"['TGFB1', 'NKX2-1', 'EGFR', 'E2F8']",0.09140399636383906,0,0
430,positive regulation of bone mineralization (GO:0030501),0.05606352017913235,18.37142857142857,52.93304493727771,['TGFB1'],0.09140399636383906,0,0
431,aortic valve development (GO:0003176),0.05606352017913235,18.37142857142857,52.93304493727771,['TGFB1'],0.09140399636383906,0,0
432,negative regulation of fat cell differentiation (GO:0045599),0.05606352017913235,18.37142857142857,52.93304493727771,['TGFB1'],0.09140399636383906,0,0
433,macrophage activation (GO:0042116),0.05606352017913235,18.37142857142857,52.93304493727771,['AGER'],0.09140399636383906,0,0
434,transferrin transport (GO:0033572),0.05606352017913235,18.37142857142857,52.93304493727771,['TFRC'],0.09140399636383906,0,0
435,transition metal ion transport (GO:0000041),0.05606352017913235,18.37142857142857,52.93304493727771,['TFRC'],0.09140399636383906,0,0
436,regulation of protein import into nucleus (GO:0042306),0.05606352017913235,18.37142857142857,52.93304493727771,['TGFB1'],0.09140399636383906,0,0
437,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.05617939017017956,3.693711967545639,10.634955119035192,"['TGFB1', 'NKX2-1', 'CD38']",0.09140399636383906,0,0
438,regulation of p38MAPK cascade (GO:1900744),0.05757653857644631,17.86021505376344,50.984486277080904,['AGER'],0.09325038480148821,0,0
439,regulation of protein autophosphorylation (GO:0031952),0.05757653857644631,17.86021505376344,50.984486277080904,['EPHA7'],0.09325038480148821,0,0
440,positive regulation of DNA-binding transcription factor activity (GO:0051091),0.058706587931243746,5.389071038251366,15.279112142102711,"['TFRC', 'AGER']",0.0946193795775601,0,0
441,actin-myosin filament sliding (GO:0033275),0.05908720749991095,17.376634699215344,49.15399611661249,['VIM'],0.0946193795775601,0,0
442,positive regulation of cell development (GO:0010720),0.05908720749991095,17.376634699215344,49.15399611661249,['LRP2'],0.0946193795775601,0,0
443,negative regulation of endothelial cell migration (GO:0010596),0.05908720749991095,17.376634699215344,49.15399611661249,['TGFB1'],0.0946193795775601,0,0
444,muscle filament sliding (GO:0030049),0.05908720749991095,17.376634699215344,49.15399611661249,['VIM'],0.0946193795775601,0,0
445,regulation of nitric-oxide synthase activity (GO:0050999),0.06059553049171294,16.918505942275043,47.43160905583869,['EGFR'],0.0965996012995693,0,0
446,regulation of peptidyl-threonine phosphorylation (GO:0010799),0.06059553049171294,16.918505942275043,47.43160905583869,['TGFB1'],0.0965996012995693,0,0
447,regulation of canonical Wnt signaling pathway (GO:0060828),0.06167865265770663,5.236918990703852,14.589100015463137,"['TGFB1', 'EGFR']",0.09810631328776157,0,0
448,negative regulation of ERBB signaling pathway (GO:1901185),0.06210151106078767,16.483870967741936,45.808429462981536,['EGFR'],0.09833891840583527,0,0
449,positive regulation of ossification (GO:0045778),0.06210151106078767,16.483870967741936,45.808429462981536,['TGFB1'],0.09833891840583527,0,0
450,"negative regulation of transcription, DNA-templated (GO:0045892)",0.06298118285896069,2.8789346246973366,7.96002185539758,"['TGFB1', 'NKX2-1', 'CD38', 'E2F8']",0.09917382367319849,0,0
451,positive regulation of biomineral tissue development (GO:0070169),0.06360515273555346,16.070967741935483,44.27649314846109,['TGFB1'],0.09917382367319849,0,0
452,negative regulation of cell-cell adhesion (GO:0022408),0.06360515273555346,16.070967741935483,44.27649314846109,['TGFB1'],0.09917382367319849,0,0
453,response to growth factor (GO:0070848),0.06360515273555346,16.070967741935483,44.27649314846109,['LRP2'],0.09917382367319849,0,0
454,import into cell (GO:0098657),0.06360515273555346,16.070967741935483,44.27649314846109,['LRP2'],0.09917382367319849,0,0
455,regulation of mitochondrial membrane potential (GO:0051881),0.06360515273555346,16.070967741935483,44.27649314846109,['ABCD1'],0.09917382367319849,0,0
456,regulation of protein dephosphorylation (GO:0035304),0.06360515273555346,16.070967741935483,44.27649314846109,['TGFB1'],0.09917382367319849,0,0
457,positive regulation of cell differentiation (GO:0045597),0.06383299097802343,5.133333333333334,14.124290294537454,"['TGFB1', 'IGFBP3']",0.09931128355661852,0,0
458,positive regulation of epithelial to mesenchymal transition (GO:0010718),0.0651064590233131,15.678206136900078,42.82864984581526,['TGFB1'],0.10046216672522469,0,0
459,regulation of chemokine production (GO:0032642),0.0651064590233131,15.678206136900078,42.82864984581526,['AGER'],0.10046216672522469,0,0
460,negative regulation of protein catabolic process (GO:0042177),0.0651064590233131,15.678206136900078,42.82864984581526,['EGFR'],0.10046216672522469,0,0
461,cellular component assembly (GO:0022607),0.06513791682184049,5.073101673101673,13.855901130358282,"['TGFB1', 'ABCA3']",0.10046216672522469,0,0
462,glutathione metabolic process (GO:0006749),0.06660543343574382,15.304147465437788,41.45846291696091,['HPGDS'],0.10162331152964348,0,0
463,regulation of cytokine production involved in inflammatory response (GO:1900015),0.06660543343574382,15.304147465437788,41.45846291696091,['ABCD1'],0.10162331152964348,0,0
464,positive regulation of phospholipase C activity (GO:0010863),0.06660543343574382,15.304147465437788,41.45846291696091,['EGFR'],0.10162331152964348,0,0
465,male gonad development (GO:0008584),0.06660543343574382,15.304147465437788,41.45846291696091,['LRP2'],0.10162331152964348,0,0
466,development of primary male sexual characteristics (GO:0046546),0.06660543343574382,15.304147465437788,41.45846291696091,['LRP2'],0.10162331152964348,0,0
467,negative regulation of signal transduction (GO:0009968),0.06777497407798479,4.956729559748427,13.341346246128259,"['IGFBP3', 'EGFR']",0.10297870770963916,0,0
468,negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059),0.06810207947577003,14.94748687171793,40.16012344234279,['EGFR'],0.10297870770963916,0,0
469,branching morphogenesis of an epithelial tube (GO:0048754),0.06810207947577003,14.94748687171793,40.16012344234279,['NKX2-1'],0.10297870770963916,0,0
470,cardiac ventricle morphogenesis (GO:0003208),0.06810207947577003,14.94748687171793,40.16012344234279,['TGFB1'],0.10297870770963916,0,0
471,central nervous system development (GO:0007417),0.06821796249119555,4.937844611528822,13.258346683579179,"['EPHA7', 'NKX2-1']",0.10297870770963916,0,0
472,positive regulation of chemotaxis (GO:0050921),0.06959640063737552,14.607038123167156,38.92837634505895,['TGFB1'],0.10417482284878736,0,0
473,regulation of DNA repair (GO:0006282),0.06959640063737552,14.607038123167156,38.92837634505895,['EGFR'],0.10417482284878736,0,0
474,positive regulation of nervous system development (GO:0051962),0.06959640063737552,14.607038123167156,38.92837634505895,['LRP2'],0.10417482284878736,0,0
475,regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893),0.06959640063737552,14.607038123167156,38.92837634505895,['TGFB1'],0.10417482284878736,0,0
476,positive regulation of nucleocytoplasmic transport (GO:0046824),0.07108840042475308,14.281720430107526,37.75845663463361,['TGFB1'],0.10618456449999882,0,0
477,epithelial to mesenchymal transition (GO:0001837),0.07257808231832528,13.97054698457223,36.64603421046728,['TGFB1'],0.1072827786451752,0,0
478,positive regulation of cell-cell adhesion (GO:0022409),0.07257808231832528,13.97054698457223,36.64603421046728,['AGER'],0.1072827786451752,0,0
479,regulation of DNA binding (GO:0051101),0.07257808231832528,13.97054698457223,36.64603421046728,['TGFB1'],0.1072827786451752,0,0
480,positive regulation of neuron death (GO:1901216),0.07257808231832528,13.97054698457223,36.64603421046728,['EPHA7'],0.1072827786451752,0,0
481,positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862),0.07257808231832528,13.97054698457223,36.64603421046728,['TGFB1'],0.1072827786451752,0,0
482,positive regulation of blood vessel endothelial cell migration (GO:0043536),0.07406544979139525,13.6726149622512,35.58716590068139,['TGFB1'],0.10835500988000416,0,0
483,positive regulation of DNA repair (GO:0045739),0.07406544979139525,13.6726149622512,35.58716590068139,['EGFR'],0.10835500988000416,0,0
484,negative regulation of mitotic cell cycle (GO:0045930),0.07406544979139525,13.6726149622512,35.58716590068139,['TGFB1'],0.10835500988000416,0,0
485,regulation of interleukin-10 production (GO:0032653),0.07406544979139525,13.6726149622512,35.58716590068139,['AGER'],0.10835500988000416,0,0
486,myelination (GO:0042552),0.07406544979139525,13.6726149622512,35.58716590068139,['ABCD1'],0.10835500988000416,0,0
487,negative regulation of catabolic process (GO:0009895),0.07555050634212196,13.387096774193548,34.57825366469509,['EGFR'],0.10940205704531306,0,0
488,regulation of smooth muscle cell proliferation (GO:0048660),0.07555050634212196,13.387096774193548,34.57825366469509,['IGFBP3'],0.10940205704531306,0,0
489,receptor internalization (GO:0031623),0.07555050634212196,13.387096774193548,34.57825366469509,['TFRC'],0.10940205704531306,0,0
490,regulation of cellular protein metabolic process (GO:0032268),0.07555050634212196,13.387096774193548,34.57825366469509,['TGFB1'],0.10940205704531306,0,0
491,positive regulation of reactive oxygen species metabolic process (GO:2000379),0.07555050634212196,13.387096774193548,34.57825366469509,['TGFB1'],0.10940205704531306,0,0
492,proteolysis (GO:0006508),0.07681696473921927,4.604210526315789,11.815922532653346,"['MMP7', 'MMP3']",0.11064776689433785,0,0
493,regulation of cellular component movement (GO:0051270),0.07703325543276686,13.113232389730086,33.61600807740255,['EGFR'],0.11064776689433785,0,0
494,iron ion transport (GO:0006826),0.07703325543276686,13.113232389730086,33.61600807740255,['TFRC'],0.11064776689433785,0,0
495,organic hydroxy compound biosynthetic process (GO:1901617),0.07703325543276686,13.113232389730086,33.61600807740255,['AMACR'],0.11064776689433785,0,0
496,gonad development (GO:0008406),0.07851370053791566,12.85032258064516,32.69741630324718,['LRP2'],0.11209486161136152,0,0
497,regulation of interleukin-12 production (GO:0032655),0.07851370053791566,12.85032258064516,32.69741630324718,['AGER'],0.11209486161136152,0,0
498,mesenchymal cell differentiation (GO:0048762),0.07851370053791566,12.85032258064516,32.69741630324718,['TGFB1'],0.11209486161136152,0,0
499,cellular protein modification process (GO:0006464),0.07909499767073809,2.651042395410662,6.725974631250919,"['TGFB1', 'IGFBP3', 'MGAT4A', 'F13A1']",0.11239960845455063,0,0
500,negative regulation of BMP signaling pathway (GO:0030514),0.07999184511674066,12.597722960151803,31.81971396097176,['LRP2'],0.11239960845455063,0,0
501,cartilage development (GO:0051216),0.07999184511674066,12.597722960151803,31.81971396097176,['TGFB1'],0.11239960845455063,0,0
502,negative regulation of protein metabolic process (GO:0051248),0.07999184511674066,12.597722960151803,31.81971396097176,['EGFR'],0.11239960845455063,0,0
503,sprouting angiogenesis (GO:0002040),0.07999184511674066,12.597722960151803,31.81971396097176,['E2F8'],0.11239960845455063,0,0
504,positive regulation of protein localization to cell periphery (GO:1904377),0.07999184511674066,12.597722960151803,31.81971396097176,['EGFR'],0.11239960845455063,0,0
505,positive regulation of protein localization to plasma membrane (GO:1903078),0.07999184511674066,12.597722960151803,31.81971396097176,['EGFR'],0.11239960845455063,0,0
506,protein homotetramerization (GO:0051289),0.07999184511674066,12.597722960151803,31.81971396097176,['HPRT1'],0.11239960845455063,0,0
507,positive regulation of chemokine production (GO:0032722),0.08146769264082336,12.35483870967742,30.980360321407197,['AGER'],0.11402269580241221,0,0
508,regulation of DNA replication (GO:0006275),0.08146769264082336,12.35483870967742,30.980360321407197,['EGFR'],0.11402269580241221,0,0
509,unsaturated fatty acid metabolic process (GO:0033559),0.08294124653654229,12.121119902617163,30.177016409267804,['ABCD1'],0.11585702610507186,0,0
510,MAPK cascade (GO:0000165),0.08431357761797051,4.35592469545958,10.773126812852517,"['TGFB1', 'EGFR']",0.11699277739060732,0,0
511,regulation of blood vessel endothelial cell migration (GO:0043535),0.08441251026917236,11.89605734767025,29.407525589941567,['TGFB1'],0.11699277739060732,0,0
512,glycoprotein metabolic process (GO:0009100),0.08441251026917236,11.89605734767025,29.407525589941567,['MGAT4A'],0.11699277739060732,0,0
513,positive regulation of response to DNA damage stimulus (GO:2001022),0.08441251026917236,11.89605734767025,29.407525589941567,['EGFR'],0.11699277739060732,0,0
514,regulation of ATP metabolic process (GO:1903578),0.08588148729493059,11.679178885630499,28.669896356977127,['ABCD1'],0.11765267334623439,0,0
515,glycosaminoglycan catabolic process (GO:0006027),0.08588148729493059,11.679178885630499,28.669896356977127,['TGFB1'],0.11765267334623439,0,0
516,blood vessel morphogenesis (GO:0048514),0.08588148729493059,11.679178885630499,28.669896356977127,['TGFB1'],0.11765267334623439,0,0
517,positive regulation of interleukin-1 beta production (GO:0032731),0.08588148729493059,11.679178885630499,28.669896356977127,['AGER'],0.11765267334623439,0,0
518,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",0.08588148729493059,11.679178885630499,28.669896356977127,['E2F8'],0.11765267334623439,0,0
519,peptidyl-tyrosine modification (GO:0018212),0.08588148729493059,11.679178885630499,28.669896356977127,['EGFR'],0.11765267334623439,0,0
520,arachidonic acid metabolic process (GO:0019369),0.08734818103029572,11.47004608294931,27.962287016698763,['HPGDS'],0.11897424657574762,0,0
521,regulation of bone mineralization (GO:0030500),0.08734818103029572,11.47004608294931,27.962287016698763,['TGFB1'],0.11897424657574762,0,0
522,"positive regulation of gene expression, epigenetic (GO:0045815)",0.08734818103029572,11.47004608294931,27.962287016698763,['TBP'],0.11897424657574762,0,0
523,positive regulation of apoptotic process (GO:0043065),0.08766244728054982,4.255411255411255,10.358784494284608,"['EPHA7', 'IGFBP3']",0.11917399620740138,0,0
524,cellular iron ion homeostasis (GO:0006879),0.08881259492266998,11.268251273344651,27.28299202091226,['TFRC'],0.11982116696398169,0,0
525,positive regulation of mitotic cell cycle phase transition (GO:1901992),0.08881259492266998,11.268251273344651,27.28299202091226,['EGFR'],0.11982116696398169,0,0
526,chordate embryonic development (GO:0043009),0.08881259492266998,11.268251273344651,27.28299202091226,['TGFB1'],0.11982116696398169,0,0
527,regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393),0.08881259492266998,11.268251273344651,27.28299202091226,['TGFB1'],0.11982116696398169,0,0
528,fatty acid oxidation (GO:0019395),0.09027473238880465,11.0734149054505,26.630429773969347,['ABCD1'],0.12087633658839944,0,0
529,response to reactive oxygen species (GO:0000302),0.09027473238880465,11.0734149054505,26.630429773969347,['EGFR'],0.12087633658839944,0,0
530,selective autophagy (GO:0061912),0.09027473238880465,11.0734149054505,26.630429773969347,['VIM'],0.12087633658839944,0,0
531,phospholipid transport (GO:0015914),0.09027473238880465,11.0734149054505,26.630429773969347,['ABCA3'],0.12087633658839944,0,0
532,response to organic cyclic compound (GO:0014070),0.0917345968770788,10.88518316019683,26.003131702693533,['TGFB1'],0.12260018492406585,0,0
533,negative regulation of response to stimulus (GO:0048585),0.0931921917759997,10.703225806451613,25.399732471651724,['IGFBP3'],0.12408173848826927,0,0
534,iron ion homeostasis (GO:0055072),0.0931921917759997,10.703225806451613,25.399732471651724,['TFRC'],0.12408173848826927,0,0
535,positive regulation of interleukin-1 production (GO:0032732),0.09464752052454455,10.527234267583289,24.818961167569938,['AGER'],0.1255492296510283,0,0
536,regulation of neurogenesis (GO:0050767),0.09464752052454455,10.527234267583289,24.818961167569938,['LRP2'],0.1255492296510283,0,0
537,positive regulation of DNA metabolic process (GO:0051054),0.09610058650273702,10.356919875130073,24.259633388516594,['EGFR'],0.1267671929563006,0,0
538,cellular response to reactive oxygen species (GO:0034614),0.09610058650273702,10.356919875130073,24.259633388516594,['EGFR'],0.1267671929563006,0,0
539,monocarboxylic acid biosynthetic process (GO:0072330),0.09610058650273702,10.356919875130073,24.259633388516594,['AMACR'],0.1267671929563006,0,0
540,negative regulation of cell cycle process (GO:0010948),0.09755139314459016,10.192012288786483,23.720644086078668,['E2F8'],0.12773303964236393,0,0
541,lipid homeostasis (GO:0055088),0.09755139314459016,10.192012288786483,23.720644086078668,['ABCD1'],0.12773303964236393,0,0
542,diterpenoid metabolic process (GO:0016101),0.09755139314459016,10.192012288786483,23.720644086078668,['LRP2'],0.12773303964236393,0,0
543,plasma membrane organization (GO:0007009),0.09755139314459016,10.192012288786483,23.720644086078668,['ABCD1'],0.12773303964236393,0,0
544,BMP signaling pathway (GO:0030509),0.09899994383599767,10.03225806451613,23.200961122775112,['TGFB1'],0.1286818282767721,0,0
545,regulation of cellular catabolic process (GO:0031329),0.09899994383599767,10.03225806451613,23.200961122775112,['ABCD1'],0.1286818282767721,0,0
546,steroid biosynthetic process (GO:0006694),0.09899994383599767,10.03225806451613,23.200961122775112,['AMACR'],0.1286818282767721,0,0
547,mitotic G1 DNA damage checkpoint signaling (GO:0031571),0.09899994383599767,10.03225806451613,23.200961122775112,['E2F8'],0.1286818282767721,0,0
548,positive regulation of cytokine production (GO:0001819),0.0999425538419916,3.930930930930931,9.05356178080867,"['TGFB1', 'AGER']",0.1296139347239046,0,0
549,positive regulation of cell cycle (GO:0045787),0.10044624195903154,9.87741935483871,22.69961942793217,['EGFR'],0.1296139347239046,0,0
550,positive regulation of cell death (GO:0010942),0.10044624195903154,9.87741935483871,22.69961942793217,['MMP3'],0.1296139347239046,0,0
551,embryonic organ development (GO:0048568),0.10044624195903154,9.87741935483871,22.69961942793217,['TGFB1'],0.1296139347239046,0,0
552,protein N-linked glycosylation (GO:0006487),0.1018902909250207,9.727272727272727,22.215715703406673,['MGAT4A'],0.13076533727019804,0,0
553,regulation of epidermal growth factor receptor signaling pathway (GO:0042058),0.1018902909250207,9.727272727272727,22.215715703406673,['EGFR'],0.13076533727019804,0,0
554,regulation of gene silencing by miRNA (GO:0060964),0.1018902909250207,9.727272727272727,22.215715703406673,['TGFB1'],0.13076533727019804,0,0
555,positive regulation of protein transport (GO:0051222),0.10477165490425638,9.440227703984819,21.296889488505485,['TGFB1'],0.133772293670937,0,0
556,peptidyl-tyrosine phosphorylation (GO:0018108),0.10477165490425638,9.440227703984819,21.296889488505485,['EGFR'],0.133772293670937,0,0
557,positive regulation of multicellular organismal process (GO:0051240),0.10498585072908978,3.814382896015549,8.597350869289379,"['TGFB1', 'TFRC']",0.133772293670937,0,0
558,post-translational protein modification (GO:0043687),0.10498585072908978,3.814382896015549,8.597350869289379,"['IGFBP3', 'MGAT4A']",0.133772293670937,0,0
559,establishment of protein localization to membrane (GO:0090150),0.1062089766621835,9.302945301542778,20.860428210996606,['EGFR'],0.13436758435375884,0,0
560,fatty acid catabolic process (GO:0009062),0.1062089766621835,9.302945301542778,20.860428210996606,['ABCD1'],0.13436758435375884,0,0
561,snRNA transcription by RNA polymerase II (GO:0042795),0.1062089766621835,9.302945301542778,20.860428210996606,['TBP'],0.13436758435375884,0,0
562,"DNA-templated transcription, termination (GO:0006353)",0.1062089766621835,9.302945301542778,20.860428210996606,['TBP'],0.13436758435375884,0,0
563,protein tetramerization (GO:0051262),0.10764406276133995,9.169585253456221,20.438319735406644,['HPRT1'],0.1347445926466773,0,0
564,fatty acid biosynthetic process (GO:0006633),0.10764406276133995,9.169585253456221,20.438319735406644,['ABCD1'],0.1347445926466773,0,0
565,gland development (GO:0048732),0.10764406276133995,9.169585253456221,20.438319735406644,['NKX2-1'],0.1347445926466773,0,0
566,cellular response to BMP stimulus (GO:0071773),0.10764406276133995,9.169585253456221,20.438319735406644,['TGFB1'],0.1347445926466773,0,0
567,regulation of G1/S transition of mitotic cell cycle (GO:2000045),0.10764406276133995,9.169585253456221,20.438319735406644,['EGFR'],0.1347445926466773,0,0
568,snRNA transcription (GO:0009301),0.10764406276133995,9.169585253456221,20.438319735406644,['TBP'],0.1347445926466773,0,0
569,extrinsic apoptotic signaling pathway (GO:0097191),0.10907691657785298,9.039981826442526,20.02990571277638,['TGFB1'],0.13487597858583214,0,0
570,negative regulation of epithelial cell proliferation (GO:0050680),0.10907691657785298,9.039981826442526,20.02990571277638,['TGFB1'],0.13487597858583214,0,0
571,cell junction organization (GO:0034330),0.10907691657785298,9.039981826442526,20.02990571277638,['TGFB1'],0.13487597858583214,0,0
572,positive regulation of neurogenesis (GO:0050769),0.10907691657785298,9.039981826442526,20.02990571277638,['LRP2'],0.13487597858583214,0,0
573,sterol homeostasis (GO:0055092),0.10907691657785298,9.039981826442526,20.02990571277638,['ABCD1'],0.13487597858583214,0,0
574,positive regulation of protein secretion (GO:0050714),0.10907691657785298,9.039981826442526,20.02990571277638,['TGFB1'],0.13487597858583214,0,0
575,positive regulation of secretion by cell (GO:1903532),0.10907691657785298,9.039981826442526,20.02990571277638,['TGFB1'],0.13487597858583214,0,0
576,negative regulation of cell adhesion (GO:0007162),0.11050754144475816,8.913978494623656,19.634566488548145,['TGFB1'],0.1359357473481368,0,0
577,positive regulation of JNK cascade (GO:0046330),0.11050754144475816,8.913978494623656,19.634566488548145,['AGER'],0.1359357473481368,0,0
578,positive regulation of synaptic transmission (GO:0050806),0.11050754144475816,8.913978494623656,19.634566488548145,['AGER'],0.1359357473481368,0,0
579,"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",0.11193594074585198,8.791427308882016,19.25171833112302,['E2F8'],0.13745501532003584,0,0
580,positive regulation of T cell activation (GO:0050870),0.11336211783302473,8.672188317349608,18.88081090671866,['TFRC'],0.13896632030910447,0,0
581,regulation of T cell proliferation (GO:0042129),0.11478607601940617,8.556129032258065,18.52132495692828,['TFRC'],0.13974811652362634,0,0
